trt,site,yr,month,day,line,replicate (2m apart),measurement (cm),g_per_m2
trtpd,trtpd3_1,2022,8,4,4,30,25,589.8180327
trtpd,trtpd3_1,2022,8,4,9,1,1,104.9398939
trtpd,trtpd3_1,2022,8,4,9,2,5,185.752917
trtpd,trtpd3_1,2022,8,4,9,3,4,165.5496613
trtpd,trtpd3_1,2022,8,4,9,4,5,185.752917
trtpd,trtpd3_1,2022,8,4,9,5,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,6,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,7,10,286.769196
trtpd,trtpd3_1,2022,8,4,9,8,4,165.5496613
trtpd,trtpd3_1,2022,8,4,9,9,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,10,1,104.9398939
trtpd,trtpd3_1,2022,8,4,9,11,1,104.9398939
trtpd,trtpd3_1,2022,8,4,9,12,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,13,1,104.9398939
trtpd,trtpd3_1,2022,8,4,9,14,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,15,1,104.9398939
trtpd,trtpd3_1,2022,8,4,9,16,3,145.3464055
trtpd,trtpd3_1,2022,8,4,9,17,3,145.3464055
trtpd,trtpd3_1,2022,8,4,9,18,3,145.3464055
trtpd,trtpd3_1,2022,8,4,9,19,4,165.5496613
trtpd,trtpd3_1,2022,8,4,9,20,5,185.752917
trtpd,trtpd3_1,2022,8,4,9,21,4,165.5496613
trtpd,trtpd3_1,2022,8,4,9,22,5,185.752917
trtpd,trtpd3_1,2022,8,4,9,23,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,24,1,104.9398939
trtpd,trtpd3_1,2022,8,4,9,25,3,145.3464055
trtpd,trtpd3_1,2022,8,4,9,26,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,27,5,185.752917
trtpd,trtpd3_1,2022,8,4,9,28,2,125.1431497
trtpd,trtpd3_1,2022,8,4,9,29,7,226.1594286
trtpd,trtpd3_1,2022,8,4,9,30,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,1,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,2,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,3,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,4,4,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,5,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,6,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,7,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,8,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,9,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,10,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,11,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,4,12,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,13,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,14,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,4,15,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,16,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,17,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,18,1,104.9398939
untrtpd,untrtpd1_1,2022,8,2,4,19,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,4,20,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,21,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,22,1,104.9398939
untrtpd,untrtpd1_1,2022,8,2,4,23,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,24,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,25,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,26,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,27,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,28,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,29,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,4,30,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,9,1,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,9,2,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,9,3,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,9,4,1,104.9398939
untrtpd,untrtpd1_1,2022,8,2,9,5,1,104.9398939
untrtpd,untrtpd1_1,2022,8,2,9,6,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,7,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,8,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,9,5,185.752917
untrtpd,untrtpd1_1,2022,8,2,9,10,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,9,11,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,12,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,13,5,185.752917
untrtpd,untrtpd1_1,2022,8,2,9,14,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,9,15,5,185.752917
untrtpd,untrtpd1_1,2022,8,2,9,16,5,185.752917
untrtpd,untrtpd1_1,2022,8,2,9,17,5,185.752917
untrtpd,untrtpd1_1,2022,8,2,9,18,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,19,5,185.752917
untrtpd,untrtpd1_1,2022,8,2,9,20,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,21,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,9,22,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,23,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,24,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,9,25,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,9,26,4,165.5496613
untrtpd,untrtpd1_1,2022,8,2,9,27,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,28,3,145.3464055
untrtpd,untrtpd1_1,2022,8,2,9,29,2,125.1431497
untrtpd,untrtpd1_1,2022,8,2,9,30,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,4,1,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,4,2,6,205.9561728
untrtpd,untrtpd2_1,2022,8,5,4,3,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,4,4,5,185.752917
untrtpd,untrtpd2_1,2022,8,5,4,5,5,185.752917
untrtpd,untrtpd2_1,2022,8,5,4,6,5,185.752917
untrtpd,untrtpd2_1,2022,8,5,4,7,1,104.9398939
untrtpd,untrtpd2_1,2022,8,5,4,8,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,9,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,4,10,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,11,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,12,5,185.752917
untrtpd,untrtpd2_1,2022,8,5,4,13,5,185.752917
untrtpd,untrtpd2_1,2022,8,5,4,14,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,15,1,104.9398939
untrtpd,untrtpd2_1,2022,8,5,4,16,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,4,17,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,18,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,19,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,4,20,1,104.9398939
untrtpd,untrtpd2_1,2022,8,5,4,21,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,22,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,23,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,4,24,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,25,5,185.752917
untrtpd,untrtpd2_1,2022,8,5,4,26,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,4,27,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,4,28,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,4,29,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,4,30,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,1,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,2,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,9,3,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,4,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,5,1,104.9398939
untrtpd,untrtpd2_1,2022,8,5,9,6,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,7,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,8,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,9,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,10,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,11,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,12,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,13,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,14,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,15,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,16,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,17,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,9,18,5,185.752917
untrtpd,untrtpd2_1,2022,8,5,9,19,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,20,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,21,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,22,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,23,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,9,24,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,25,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,26,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,27,2,125.1431497
untrtpd,untrtpd2_1,2022,8,5,9,28,4,165.5496613
untrtpd,untrtpd2_1,2022,8,5,9,29,3,145.3464055
untrtpd,untrtpd2_1,2022,8,5,9,30,5,185.752917
untrtpd,untrtpd3_1,2022,8,5,4,1,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,4,2,1,104.9398939
untrtpd,untrtpd3_1,2022,8,5,4,3,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,4,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,5,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,4,6,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,7,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,4,8,5,185.752917
untrtpd,untrtpd3_1,2022,8,5,4,9,7,226.1594286
untrtpd,untrtpd3_1,2022,8,5,4,10,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,4,11,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,4,12,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,4,13,6,205.9561728
untrtpd,untrtpd3_1,2022,8,5,4,14,1,104.9398939
untrtpd,untrtpd3_1,2022,8,5,4,15,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,16,5,185.752917
untrtpd,untrtpd3_1,2022,8,5,4,17,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,4,18,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,19,5,185.752917
untrtpd,untrtpd3_1,2022,8,5,4,20,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,4,21,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,22,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,23,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,4,24,30,690.8343117
untrtpd,untrtpd3_1,2022,8,5,4,25,18,448.3952422
untrtpd,untrtpd3_1,2022,8,5,4,26,8,246.3626844
untrtpd,untrtpd3_1,2022,8,5,4,27,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,28,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,4,29,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,4,30,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,1,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,9,2,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,3,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,4,5,185.752917
untrtpd,untrtpd3_1,2022,8,5,9,5,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,9,6,1,104.9398939
untrtpd,untrtpd3_1,2022,8,5,9,7,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,8,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,9,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,10,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,11,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,9,12,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,13,1,104.9398939
untrtpd,untrtpd3_1,2022,8,5,9,14,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,15,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,16,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,17,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,18,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,19,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,20,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,21,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,22,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,23,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,24,1,104.9398939
untrtpd,untrtpd3_1,2022,8,5,9,25,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,26,3,145.3464055
untrtpd,untrtpd3_1,2022,8,5,9,27,1,104.9398939
untrtpd,untrtpd3_1,2022,8,5,9,28,4,165.5496613
untrtpd,untrtpd3_1,2022,8,5,9,29,2,125.1431497
untrtpd,untrtpd3_1,2022,8,5,9,30,3,145.3464055
bison,bison1_1,2022,9,4,4,1,15,387.7854749
bison,bison1_1,2022,9,4,4,2,2,125.1431497
bison,bison1_1,2022,9,4,4,3,9,266.5659402
bison,bison1_1,2022,9,4,4,4,14,367.5822191
bison,bison1_1,2022,9,4,4,5,2,125.1431497
bison,bison1_1,2022,9,4,4,6,1,104.9398939
bison,bison1_1,2022,9,4,4,7,10,286.769196
bison,bison1_1,2022,9,4,4,8,2,125.1431497
bison,bison1_1,2022,9,4,4,9,4,165.5496613
bison,bison1_1,2022,9,4,4,10,4,165.5496613
bison,bison1_1,2022,9,4,4,11,9,266.5659402
bison,bison1_1,2022,9,4,4,12,4,165.5496613
bison,bison1_1,2022,9,4,4,13,6,205.9561728
bison,bison1_1,2022,9,4,4,14,8,246.3626844
bison,bison1_1,2022,9,4,4,15,1,104.9398939
bison,bison1_1,2022,9,4,4,16,1,104.9398939
bison,bison1_1,2022,9,4,4,17,1,104.9398939
bison,bison1_1,2022,9,4,4,18,2,125.1431497
bison,bison1_1,2022,9,4,4,19,1,104.9398939
bison,bison1_1,2022,9,4,4,20,7,226.1594286
bison,bison1_1,2022,9,4,4,21,8,246.3626844
bison,bison1_1,2022,9,4,4,22,12,327.1757075
bison,bison1_1,2022,9,4,4,23,8,246.3626844
bison,bison1_1,2022,9,4,4,24,6,205.9561728
bison,bison1_1,2022,9,4,4,25,4,165.5496613
bison,bison1_1,2022,9,4,4,26,3,145.3464055
bison,bison1_1,2022,9,4,4,27,1,104.9398939
bison,bison1_1,2022,9,4,4,28,3,145.3464055
bison,bison1_1,2022,9,4,4,29,2,125.1431497
bison,bison1_1,2022,9,4,4,30,3,145.3464055
bison,bison1_1,2022,9,4,9,1,3,145.3464055
bison,bison1_1,2022,9,4,9,2,2,125.1431497
bison,bison1_1,2022,9,4,9,3,3,145.3464055
bison,bison1_1,2022,9,4,9,4,4,165.5496613
bison,bison1_1,2022,9,4,9,5,23,549.4115212
bison,bison1_1,2022,9,4,9,6,2,125.1431497
bison,bison1_1,2022,9,4,9,7,4,165.5496613
bison,bison1_1,2022,9,4,9,8,2,125.1431497
bison,bison1_1,2022,9,4,9,9,2,125.1431497
bison,bison1_1,2022,9,4,9,10,2,125.1431497
bison,bison1_1,2022,9,4,9,11,2,125.1431497
bison,bison1_1,2022,9,4,9,12,4,165.5496613
bison,bison1_1,2022,9,4,9,13,3,145.3464055
bison,bison1_1,2022,9,4,9,14,3,145.3464055
bison,bison1_1,2022,9,4,9,15,15,387.7854749
bison,bison1_1,2022,9,4,9,16,1,104.9398939
bison,bison1_1,2022,9,4,9,17,23,549.4115212
bison,bison1_1,2022,9,4,9,18,3,145.3464055
bison,bison1_1,2022,9,4,9,19,4,165.5496613
bison,bison1_1,2022,9,4,9,20,12,327.1757075
bison,bison1_1,2022,9,4,9,21,2,125.1431497
bison,bison1_1,2022,9,4,9,22,8,246.3626844
bison,bison1_1,2022,9,4,9,23,2,125.1431497
bison,bison1_1,2022,9,4,9,24,15,387.7854749
bison,bison1_1,2022,9,4,9,25,7,226.1594286
bison,bison1_1,2022,9,4,9,26,2,125.1431497
bison,bison1_1,2022,9,4,9,27,7,226.1594286
bison,bison1_1,2022,9,4,9,28,3,145.3464055
bison,bison1_1,2022,9,4,9,29,2,125.1431497
bison,bison1_1,2022,9,4,9,30,4,165.5496613
bison,bison2_1,2022,9,2,4,1,10,286.769196
bison,bison2_1,2022,9,2,4,2,7,226.1594286
bison,bison2_1,2022,9,2,4,3,5,185.752917
bison,bison2_1,2022,9,2,4,4,3,145.3464055
bison,bison2_1,2022,9,2,4,5,5,185.752917
bison,bison2_1,2022,9,2,4,6,3,145.3464055
bison,bison2_1,2022,9,2,4,7,5,185.752917
bison,bison2_1,2022,9,2,4,8,8,246.3626844
bison,bison2_1,2022,9,2,4,9,6,205.9561728
bison,bison2_1,2022,9,2,4,10,7,226.1594286
bison,bison2_1,2022,9,2,4,11,5,185.752917
bison,bison2_1,2022,9,2,4,12,6,205.9561728
bison,bison2_1,2022,9,2,4,13,6,205.9561728
bison,bison2_1,2022,9,2,4,14,5,185.752917
bison,bison2_1,2022,9,2,4,15,7,226.1594286
bison,bison2_1,2022,9,2,4,16,3,145.3464055
bison,bison2_1,2022,9,2,4,17,5,185.752917
bison,bison2_1,2022,9,2,4,18,5,185.752917
bison,bison2_1,2022,9,2,4,19,5,185.752917
bison,bison2_1,2022,9,2,4,20,7,226.1594286
bison,bison2_1,2022,9,2,4,21,8,246.3626844
bison,bison2_1,2022,9,2,4,22,7,226.1594286
bison,bison2_1,2022,9,2,4,23,5,185.752917
bison,bison2_1,2022,9,2,4,24,4,165.5496613
bison,bison2_1,2022,9,2,4,25,5,185.752917
bison,bison2_1,2022,9,2,4,26,6,205.9561728
bison,bison2_1,2022,9,2,4,27,5,185.752917
bison,bison2_1,2022,9,2,4,28,4,165.5496613
bison,bison2_1,2022,9,2,4,29,6,205.9561728
bison,bison2_1,2022,9,2,4,30,6,205.9561728
bison,bison2_1,2022,9,2,9,1,4,165.5496613
bison,bison2_1,2022,9,2,9,2,4,165.5496613
bison,bison2_1,2022,9,2,9,3,5,185.752917
bison,bison2_1,2022,9,2,9,4,5,185.752917
bison,bison2_1,2022,9,2,9,5,6,205.9561728
bison,bison2_1,2022,9,2,9,6,3,145.3464055
bison,bison2_1,2022,9,2,9,7,2,125.1431497
bison,bison2_1,2022,9,2,9,8,5,185.752917
bison,bison2_1,2022,9,2,9,9,2,125.1431497
bison,bison2_1,2022,9,2,9,10,3,145.3464055
bison,bison2_1,2022,9,2,9,11,2,125.1431497
bison,bison2_1,2022,9,2,9,12,2,125.1431497
bison,bison2_1,2022,9,2,9,13,3,145.3464055
bison,bison2_1,2022,9,2,9,14,6,205.9561728
bison,bison2_1,2022,9,2,9,15,2,125.1431497
bison,bison2_1,2022,9,2,9,16,4,165.5496613
bison,bison2_1,2022,9,2,9,17,4,165.5496613
bison,bison2_1,2022,9,2,9,18,5,185.752917
bison,bison2_1,2022,9,2,9,19,3,145.3464055
bison,bison2_1,2022,9,2,9,20,3,145.3464055
bison,bison2_1,2022,9,2,9,21,7,226.1594286
bison,bison2_1,2022,9,2,9,22,3,145.3464055
bison,bison2_1,2022,9,2,9,23,2,125.1431497
bison,bison2_1,2022,9,2,9,24,4,165.5496613
bison,bison2_1,2022,9,2,9,25,4,165.5496613
bison,bison2_1,2022,9,2,9,26,4,165.5496613
bison,bison2_1,2022,9,2,9,27,4,165.5496613
bison,bison2_1,2022,9,2,9,28,3,145.3464055
bison,bison2_1,2022,9,2,9,29,4,165.5496613
bison,bison2_1,2022,9,2,9,30,3,145.3464055
bison,bison3_1,2022,9,1,4,1,5,185.752917
bison,bison3_1,2022,9,1,4,2,7,226.1594286
bison,bison3_1,2022,9,1,4,3,5,185.752917
bison,bison3_1,2022,9,1,4,4,3,145.3464055
bison,bison3_1,2022,9,1,4,5,4,165.5496613
bison,bison3_1,2022,9,1,4,6,3,145.3464055
bison,bison3_1,2022,9,1,4,7,7,226.1594286
bison,bison3_1,2022,9,1,4,8,3,145.3464055
bison,bison3_1,2022,9,1,4,9,5,185.752917
bison,bison3_1,2022,9,1,4,10,4,165.5496613
bison,bison3_1,2022,9,1,4,11,6,205.9561728
bison,bison3_1,2022,9,1,4,12,5,185.752917
bison,bison3_1,2022,9,1,4,13,4,165.5496613
bison,bison3_1,2022,9,1,4,14,6,205.9561728
bison,bison3_1,2022,9,1,4,15,9,266.5659402
bison,bison3_1,2022,9,1,4,16,7,226.1594286
bison,bison3_1,2022,9,1,4,17,5,185.752917
bison,bison3_1,2022,9,1,4,18,7,226.1594286
bison,bison3_1,2022,9,1,4,19,4,165.5496613
bison,bison3_1,2022,9,1,4,20,4,165.5496613
bison,bison3_1,2022,9,1,4,21,5,185.752917
bison,bison3_1,2022,9,1,4,22,8,246.3626844
bison,bison3_1,2022,9,1,4,23,6,205.9561728
bison,bison3_1,2022,9,1,4,24,5,185.752917
bison,bison3_1,2022,9,1,4,25,7,226.1594286
bison,bison3_1,2022,9,1,4,26,4,165.5496613
bison,bison3_1,2022,9,1,4,27,8,246.3626844
bison,bison3_1,2022,9,1,4,28,8,246.3626844
bison,bison3_1,2022,9,1,4,29,7,226.1594286
bison,bison3_1,2022,9,1,4,30,3,145.3464055
bison,bison3_1,2022,9,1,9,1,2,125.1431497
bison,bison3_1,2022,9,1,9,2,2,125.1431497
bison,bison3_1,2022,9,1,9,3,2,125.1431497
bison,bison3_1,2022,9,1,9,4,7,226.1594286
bison,bison3_1,2022,9,1,9,5,3,145.3464055
bison,bison3_1,2022,9,1,9,6,3,145.3464055
bison,bison3_1,2022,9,1,9,7,8,246.3626844
bison,bison3_1,2022,9,1,9,8,7,226.1594286
bison,bison3_1,2022,9,1,9,9,5,185.752917
bison,bison3_1,2022,9,1,9,10,5,185.752917
bison,bison3_1,2022,9,1,9,11,6,205.9561728
bison,bison3_1,2022,9,1,9,12,4,165.5496613
bison,bison3_1,2022,9,1,9,13,2,125.1431497
bison,bison3_1,2022,9,1,9,14,11,306.9724517
bison,bison3_1,2022,9,1,9,15,6,205.9561728
bison,bison3_1,2022,9,1,9,16,4,165.5496613
bison,bison3_1,2022,9,1,9,17,2,125.1431497
bison,bison3_1,2022,9,1,9,18,5,185.752917
bison,bison3_1,2022,9,1,9,19,11,306.9724517
bison,bison3_1,2022,9,1,9,20,4,165.5496613
bison,bison3_1,2022,9,1,9,21,6,205.9561728
bison,bison3_1,2022,9,1,9,22,11,306.9724517
bison,bison3_1,2022,9,1,9,23,4,165.5496613
bison,bison3_1,2022,9,1,9,24,8,246.3626844
bison,bison3_1,2022,9,1,9,25,5,185.752917
bison,bison3_1,2022,9,1,9,26,4,165.5496613
bison,bison3_1,2022,9,1,9,27,8,246.3626844
bison,bison3_1,2022,9,1,9,28,6,205.9561728
bison,bison3_1,2022,9,1,9,29,5,185.752917
bison,bison3_1,2022,9,1,9,30,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,1,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,2,7,226.1594286
ungrazed,ungrazed1_1,2022,9,4,4,3,4,165.5496613
ungrazed,ungrazed1_1,2022,9,4,4,4,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,5,7,226.1594286
ungrazed,ungrazed1_1,2022,9,4,4,6,10,286.769196
ungrazed,ungrazed1_1,2022,9,4,4,7,12,327.1757075
ungrazed,ungrazed1_1,2022,9,4,4,8,7,226.1594286
ungrazed,ungrazed1_1,2022,9,4,4,9,7,226.1594286
ungrazed,ungrazed1_1,2022,9,4,4,10,8,246.3626844
ungrazed,ungrazed1_1,2022,9,4,4,11,7,226.1594286
ungrazed,ungrazed1_1,2022,9,4,4,12,8,246.3626844
ungrazed,ungrazed1_1,2022,9,4,4,13,4,165.5496613
ungrazed,ungrazed1_1,2022,9,4,4,14,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,15,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,16,6,205.9561728
ungrazed,ungrazed1_1,2022,9,4,4,17,6,205.9561728
ungrazed,ungrazed1_1,2022,9,4,4,18,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,19,7,226.1594286
ungrazed,ungrazed1_1,2022,9,4,4,20,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,21,9,266.5659402
ungrazed,ungrazed1_1,2022,9,4,4,22,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,23,7,226.1594286
ungrazed,ungrazed1_1,2022,9,4,4,24,8,246.3626844
ungrazed,ungrazed1_1,2022,9,4,4,25,8,246.3626844
ungrazed,ungrazed1_1,2022,9,4,4,26,8,246.3626844
ungrazed,ungrazed1_1,2022,9,4,4,27,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,28,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,4,29,2,125.1431497
ungrazed,ungrazed1_1,2022,9,4,4,30,6,205.9561728
ungrazed,ungrazed1_1,2022,9,4,9,1,20,488.8017538
ungrazed,ungrazed1_1,2022,9,4,9,2,10,286.769196
ungrazed,ungrazed1_1,2022,9,4,9,3,4,165.5496613
ungrazed,ungrazed1_1,2022,9,4,9,4,3,145.3464055
ungrazed,ungrazed1_1,2022,9,4,9,5,6,205.9561728
ungrazed,ungrazed1_1,2022,9,4,9,6,6,205.9561728
ungrazed,ungrazed1_1,2022,9,4,9,7,8,246.3626844
ungrazed,ungrazed1_1,2022,9,4,9,8,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,9,9,10,286.769196
ungrazed,ungrazed1_1,2022,9,4,9,10,10,286.769196
ungrazed,ungrazed1_1,2022,9,4,9,11,3,145.3464055
ungrazed,ungrazed1_1,2022,9,4,9,12,3,145.3464055
ungrazed,ungrazed1_1,2022,9,4,9,13,3,145.3464055
ungrazed,ungrazed1_1,2022,9,4,9,14,2,125.1431497
ungrazed,ungrazed1_1,2022,9,4,9,15,8,246.3626844
ungrazed,ungrazed1_1,2022,9,4,9,16,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,9,17,4,165.5496613
ungrazed,ungrazed1_1,2022,9,4,9,18,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,9,19,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,9,20,5,185.752917
ungrazed,ungrazed1_1,2022,9,4,9,21,6,205.9561728
ungrazed,ungrazed1_1,2022,9,4,9,22,4,165.5496613
ungrazed,ungrazed1_1,2022,9,4,9,23,4,165.5496613
ungrazed,ungrazed1_1,2022,9,4,9,24,4,165.5496613
ungrazed,ungrazed1_1,2022,9,4,9,25,2,125.1431497
